지점명,주소,위도,경도
상무치평,"광주광역시 서구 상무자유로 173, 1층 (치평동)",35.151968,126.853423
상무역,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",35.147468,126.847989
신세계광주신관B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",35.158806,126.882069
서광주DT,광주광역시 서구 서광주로 23 (매월동),35.129468,126.847401
대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),35.845522,128.593536
대구앞산DT,대구광역시 남구 현충로 32 (대명동),35.835516,128.579871
대구가톨릭대학교병원,대구광역시 남구 두류공원로17길 33 (대명동),35.84339006877753,128.56742153199514
계명대동산병원,대구광역시 달서구 달구벌대로 1035 (신당동),35.853811,128.480276
대구죽전역,대구광역시 달서구 와룡로 169 ,35.848437,128.536007
대구월곡DT,대구광역시 달서구 월곡로 225 (상인동),35.814866,128.541057
대구광장,대구광역시 달서구 달구벌대로 1710 (두류동),35.855770,128.552811
대구월촌역,대구광역시 달서구 월배로 315 (송현동),35.824025,128.545226
대구진천역,대구광역시 달서구 월배로 91 (진천동),35.814395,128.524377
대구도원DT,대구광역시 달서구 상화로 314 (도원동),35.807727,128.548117
대구월성,대구광역시 달서구 조암로 41 (월성동),35.824320,128.525727
대구수목원,대구광역시 달서구 화암로 379,35.807237,128.520278
대구성서IC DT,대구광역시 달서구 달구벌대로 1393,35.8507998,128.52026039999998
대구감삼DT,대구광역시 달서구 와룡로 131 ,35.8443842,128.5366553
대구상인역,대구광역시 달서구 월배로 210 (상인동),35.8182768,128.53656920000003
대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동),35.858804,128.561685
대구상인DT,대구광역시 달서구 월곡로 334 (상인동),35.822408,128.533771
대구계명대,대구광역시 달서구 계대동문로 13 (신당동),35.85567272,128.4937254
대구성서,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)",35.855292,128.510127
대구서부정류장역,대구광역시 달서구 구마로 265 (성당동),35.837881,128.556926
신세계대구3F(티바나),대구광역시 동구 동부로 149 신세계백화점 대구점 3층,35.877767,128.628498
신세계대구8FR,대구광역시 동구 동부로 149 신세계백화점 대구점 8층,35.877812,128.628453
동대구로DT,대구광역시 동구 동대구로 422 (신천동),35.8680868,128.62715890000004
대구팔공산,대구광역시 동구 파계로 650,35.9878685,128.636347
대구봉무,대구광역시 동구 팔공로51길 15-11 (봉무동),35.921942,128.639708
동대구터미널,대구광역시 동구 동부로30길 12 (신천동),35.876315,128.62859
대구동촌유원지,대구광역시 동구 효동로2길 45 (효목동),35.88011,128.653159
반야월이마트,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)",35.870899,128.727397
대구율하,대구광역시 동구 안심로16길 47 (율하동),35.8635367,128.6939265
대구각산역DT,대구광역시 동구 안심로 383 ,35.868908,128.7261214
대구평리DT,대구광역시 서구 서대구로 89 (평리1동),35.866138,128.555343
대구수성도서관DT,대구광역시 수성구 화랑로 112 (만촌동),35.873059,128.638985
대구그랜드호텔R,대구광역시 수성구 동대구로 305 (범어동),35.857871,128.625094
국립대구박물관DT,대구광역시 수성구 청호로 318 (황금동),35.845491,128.639059
대구수성호수R,대구광역시 수성구 용학로 56 (두산동),35.826126,128.615912
대구수성동,대구광역시 수성구 명덕로 460 (수성동3가),35.853776,128.620304
대구수성네거리DT,대구광역시 수성구 들안로 342 (수성동4가),35.860580,128.617977
대구중동DT,대구광역시 수성구 수성로 243 (중동),35.847384,128.612529
대구중동네거리DT,대구광역시 수성구 청수로 51 (중동),35.840917,128.613963
대구상동DT,대구광역시 수성구 무학로 29(상동),35.8296424,128.6116932
대구황금DT,대구광역시 수성구 청수로 164 (지산동),35.839069,128.625797
대구삼성화재,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥,35.8661924,128.62626260000002
대구시지,대구광역시 수성구 달구벌대로 3216 (신매동),35.8394934,128.7080427
대구만촌DT,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)",35.856431,128.6502
대구수성하이츠,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)",35.8609096,128.61352710000005
동아수성,"대구광역시 수성구 지범로 191, 동아백화점수성점 1층 (범물동)",35.82124651,128.6406389
수성리더스,대구광역시 수성구 동대구로 95 (두산동),35.83871,128.62304229999995
수성레이크,대구광역시 수성구 수성못길 4 (두산동),35.825764,128.621814
대구범어제니스,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)",35.859274,128.629687
대구들안길DT,대구광역시 수성구 들안로 85 (상동),35.837524,128.616360
대구만촌이마트,대구광역시 수성구 동원로 136 (만촌동),35.8711227,128.6372145
대구시티센터,대구광역시 중구 국채보상로 611 (문화동),35.870954,128.598092
대구계산,대구광역시 중구 달구벌대로415길 1 (계산동2가),35.866429,128.589696
대구중앙로역,대구광역시 중구 국채보상로 582 (남일동),35.870674,128.594374
대구공평DT,대구광역시 중구 국채보상로 642 (동인동2가),35.8691866,128.6006466
반월당,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑,35.86616318,128.5918695
동성로광장,대구광역시 중구 동성로 4 (동성로3가),35.867319,128.594217
동성로중앙,대구광역시 중구 동성로5길 38 (삼덕동1가),35.867556,128.59666
동성로로데오,대구광역시 중구 동성로5길 62 (삼덕동1가),35.86723,128.597862
대구반월삼성,대구광역시 중구 달구벌대로 2095 (덕산동),35.86657,128.59281
대구228중앙공원,대구광역시 중구 동성로2길 95 (동성로2가),35.8701932,128.5969103
대구칠성DT,대구광역시 북구 중앙대로 524 (칠성동2가),35.879674,128.596391
대구유통단지,대구광역시 북구 유통단지로8길 78 106호 (산격동),35.905624,128.613347
대구칠곡대로DT,대구광역시 북구 칠곡중앙대로 348 (태전동),35.926583,128.547736
대구동천,대구광역시 북구 동천로 123,35.9425387,128.5604376
대구침산DT,대구광역시 북구 침산로 126 (침산동),35.8874784,128.59183759999996
대구칠곡,대구광역시 북구 학정로 422 (구암동) 태을빌딩,35.9421792,128.5638788
경북대,대구광역시 북구 대학로 75 (산격동),35.89232,128.608586
대구칠곡읍내DT,칠곡중앙대로 631 칠곡중앙대로 631,35.9518399,128.5531285
대구칠성이마트,대구광역시 북구 침산로 93 (칠성동2가),35.8850726575735,128.589754735838
대구테크노폴리스,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호",35.693334,128.459251
대구죽곡,대구광역시 달성군 달구벌대로 861 (다사읍),35.859055,128.464166
대전한남대DT,대전광역시 대덕구 한밭대로 1122 (중리동),36.358490,127.423310
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동),36.354628,127.444318
대전신탄진DT,대전광역시 대덕구 대덕대로 1544 (석봉동),36.44866030000001,127.41998309999997
대전송촌,"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)",36.366313,127.437812
신탄진금강DT,대전광역시 대덕구 신탄진로 866 (신탄진동),36.454619,127.42882
대전터미널DT,대전광역시 동구 동서대로 1658 (성남동),36.347995,127.434241
대전판암DT,대전광역시 동구 옥천로 118 (판암동),36.317013,127.453623
대전스타일마켓,"대전광역시 동구 동서대로 1689, 2층 (용전동)",36.3502842,127.43662219999999
대전가오,대전광역시 동구 동구청로 101 (가오동),36.3070199,127.4561304
대전터미널,대전광역시 동구 동서대로1695번길 4 (용전동),36.349905,127.438064
대전용전DT,대전광역시 동구 한밭대로 1239 (용전동),36.357196,127.435505
대전정부청사역,대전광역시 서구 한밭대로 755 (둔산동),36.358410,127.382495
대전건양대병원,대전광역시 서구 관저동로 170 (관저동)1층,36.307280,127.340876
대전탄방역,대전광역시 서구 문정로2번길 95 (탄방동),36.343242,127.385313
대전복수,대전광역시 서구 복수남로 28 (복수동),36.298345,127.37824
대전둔산남로,대전광역시 서구 둔산남로 100 (탄방동),36.348893,127.388665
대전둔산로,대전광역시 서구 대덕대로241번길 35 (둔산동),36.354233,127.377273
대전법원,대전광역시 서구 둔산로123번길 43 (둔산동),36.353315,127.387437
대전가수원DT,대전광역시 서구 계백로 1128 (가수원동),36.303755,127.348941
대전수침교DT,대전광역시 서구 계룡로 692 (용문동),36.3349683,127.39672889999997
대전관저,대전광역시 서구 관저로 142 (관저동),36.2986969,127.337762
대전대덕로,대전광역시 서구 대덕대로234번길 18 (둔산동),36.353466,127.380591
대전목원대,대전광역시 서구 동서대로 682 (도안동),36.3318521,127.3385400
대전둔산,대전광역시 서구 대덕대로 189 (둔산동),36.3502188,127.3772612
대전만년,대전광역시 서구 만년로 81 (만년동),36.367606,127.382002
대전시청사거리,대전광역시 서구 둔산남로 50 (탄방동),36.348036,127.383509
대전월평,대전광역시 서구 청사로123번길 25 (월평동),36.361008,127.377288
둔산은하수,"대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)",36.3529477,127.3777879
대전탄방,"대전광역시 서구 문정로 78, 정우빌딩 1층 (탄방동)",36.3463971,127.38788750000003
대전시청역,대전광역시 서구 둔산로 142 (둔산동),36.35098154,127.3895116
대전호텔,"대전광역시 서구 둔산중로134번길 13, 둔산관광호텔 (둔산동)",36.358982,127.387649
월평트레이더스,대전광역시 서구 한밭대로 580 (월평동),36.3576398,127.36299469999994
둔산삼성프라자,대전광역시 서구 대덕대로 254 삼성전자 메가스토어 대전본점 1층  (둔산동),36.3554336798685,127.379975361484
대전갈마DT,대전광역시 서구 계룡로 384 (갈마동),36.351481343331905,127.37049050661208
대전용문DT,대전광역시 서구 도산로 336 (용문동),36.3350093,127.3897099
대전반석역,대전광역시 유성구 북유성대로 303 (반석동),36.391646,127.314220
대전도안DT,대전광역시 유성구 도안대로 573 (봉명동),36.351462,127.339981
대전장대,대전광역시 유성구 유성대로 781 (장대동),36.361969,127.336261
대전유성구청,대전광역시 유성구 어은로 42 (어은동),36.362206,127.357705
대전지족,대전광역시 유성구 지족로 373 (지족동),36.38720540000001,127.3175549
대전유성,대전광역시 유성구 온천서로 2 (봉명동),36.3545222,127.3395544
대전전민,대전광역시 유성구 유성대로 1722 (전민동),36.39943969999999,127.40052530000002
대전관평동,대전광역시 유성구 테크노중앙로 68,36.4255141,127.39263
대전조이마루,대전광역시 유성구 엑스포로 97번길 40,36.3763115,127.3904691
대전노은,"대전광역시 유성구 은구비남로33번길 26, 1~2층 (지족동)",36.373444,127.319446
충남대정문,대전광역시 유성구 대학로 82 (궁동),36.36066,127.34464
대전테크노밸리,대전광역시 유성구 테크노4로 105 (관평동),36.424826,127.389441
신세계대전R,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 5F",36.37514,127.38161
대전현대아울렛,대전광역시 유성구 테크노중앙로 123 (용산동),36.424000,127.398625
대전구암DT,대전광역시 유성구 월드컵대로289번길 6 (구암동),36.34902,127.33263
신세계대전B1,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 B1층",36.37514,127.38161
대전엑스포스카이,대전광역시 유성구 엑스포로 1 (도룡동) 신세계엑스포점 38층,36.37514,127.38161
대전대사DT,대전광역시 중구 계룡로 949 (대사동),36.318823,127.417463
대전태평,대전광역시 중구 태평로 71 (태평동),36.323298,127.393417
대전유천DT,대전광역시 중구 계백로 1604 (유천동),36.3182966,127.3982383
대전중앙로R,대전광역시 중구 대종로 486 (은행동),36.327962,127.426603
대전세이1층,"대전광역시 중구 계백로 1700, 외 4필지 세이백화점 신관 (문화동)",36.320476,127.40852
은행동,대전광역시 중구 중앙로 164 (은행동),36.32907873,127.4276569
대전세이,"대전광역시 중구 계백로 1700, 5층 (문화동)",36.320472,127.408522
금정남산동DT,부산광역시 금정구 중앙대로 1989 (남산동),35.262466,129.091353
금정구청DT,부산광역시 금정구 중앙대로 1730 (부곡동),35.238784,129.092964
온천장역DT,부산광역시 금정구 식물원로 13 (장전동),35.224006,129.08656
부산대정문,부산광역시 금정구 부산대학로64번길 12 (장전동),35.232107,129.084565
부산대역,"부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)",35.230722,129.088165
부산대,"부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)",35.2306157,129.0866474
금정이마트,부산광역시 금정구 중앙대로1841번길 24 (구서동),35.250184,129.090774
금정구서,부산광역시 금정구 금강로 441 (구서동),35.24699,129.0887563
용호동W스퀘어,"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호",35.134025,129.113248
동명대DT,부산광역시 남구 신선로 423 (용당동),35.123153,129.099223
BIFC Mall,부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터,35.146436,129.065882
부산대연역,"부산광역시 남구 수영로 240-1, 1층 (대연동)",35.135032,129.093041
경성대,부산광역시 남구 수영로 312 (대연동),35.13742382,129.1009316
부산대연못골,부산광역시 남구 못골로 87 (대연동),35.1360684,129.0919586
부산역라마다,부산광역시 동구 중앙대로196번길 10 (초량동),35.114450,129.040309
부산역아스티,부산광역시 동구 중앙대로214번길 7-8 (초량동),35.116741,129.042101
부산역,부산광역시 동구 중앙대로 216 (초량동),35.11631935,129.0407837
범일동일타워,부산광역시 동구 조방로 14 (범일동),35.138915,129.063487
서면중앙대로R,부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층,35.1530083,129.0596228
서면로R,부산광역시 부산진구 서면로 49-1 (부전동),35.155255,129.057651
서면NC,부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층,35.157036,129.063029
양정역,부산광역시 부산진구 중앙대로 894 (양정동),35.1700743,129.06926269999997
동의대역,부산광역시 부산진구 가야대로 589 (가야제1동),35.155057,129.036202
부산개금역,부산광역시 부산진구 가야대로 462 (개금동),35.152899,129.0226067
서면전포역,부산광역시 부산진구 전포대로199번길 27 (전포동),35.154345,129.063631
부산서면중앙로,부산광역시 부산진구 중앙대로 701 (부전동),35.155521,129.058883
서면서전로,부산광역시 부산진구 서전로 19 (부전동),35.157995,129.061744
부산서면,부산광역시 부산진구 중앙대로692번길 46-10 (부전동),35.154098,129.061562
서면역,부산광역시 부산진구 서전로 1 (부전동),35.1579735,129.05999229999998
부전역,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)",35.16183,129.061933
서면센트럴스퀘어,부산광역시 부산진구 중앙대로666번길 50 (부전동),35.15151,129.061139
서면메디컬거리,"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)",35.157961,129.05740949999995
서면중앙,부산광역시 부산진구 서면로68번길 1 (부전동),35.156863,129.058076
서면트레이더스,부산광역시 부산진구 시민공원로 31 (부암동),35.163918,129.052684
서면엠디엠타워,부산광역시 부산진구 중앙대로 639 (범천동),35.150017,129.058489
서면문화로,부산광역시 부산진구 서면문화로 10 (부전동),35.159056,129.057527
부산덕천역,부산광역시 북구 만덕대로 30 (덕천동),35.210787,129.008358
부산화명역,부산광역시 북구 금곡대로285번길 5 (화명동),35.233829,129.013106
화명강변DT,부산광역시 북구 금곡대로77 (덕천동),35.216972,129.004611
부산만덕DT,부산광역시 북구 만덕대로 323 (만덕동),35.213166,129.039764
사상주례DT,부산광역시 사상구 백양대로 520 (주례동),35.154847,128.996302
동서대DT,부산광역시 사상구 가야대로 338 (주례동),35.150863,129.010026
사상역,부산광역시 사상구 사상로 211 (괘법동),35.164003,128.983473
사상엄궁DT,부산광역시 사상구 낙동대로 744 (엄궁동),35.127533,128.969588
다대포비치,부산광역시 사하구 다대로 714 (다대동),35.049404,128.963569
부산하단,부산광역시 사하구 낙동대로 455 (하단동),35.1053448,128.9688718
다대포DT,부산광역시 사하구 다대로 493 (다대동),35.060973,128.975257
을숙도강변DT,부산광역시 사하구 하신번영로 381-6 (하단동),35.115260,128.959578
부산동아대,부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층,35.113113,128.964925
부산괴정역,부산광역시 사하구 사하로186번길 6 (괴정동),35.098451,128.994352
하단중앙,부산광역시 사하구 낙동남로 1411 (하단동),35.106522,128.966103
사하장림DT,부산광역시 사하구 을숙도대로 682 (장림동),35.0849337,128.9802207
부산교대역DT,부산광역시 연제구 중앙대로 1250 (거제동),35.1990004,129.0789319
연산시티타워,부산광역시 연제구 중앙대로 1125 (연산동),35.188225,129.080949
부산교대역,부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자,35.1964682,129.08097929999997
부산연산역,부산광역시 연제구 반송로 20 (연산동),35.1869475,129.0833335
연산중앙로,부산광역시 연제구 중앙대로 1091 (연산동),35.185469,129.08067
부산교대,부산광역시 연제구 교대로 20-2 (거제동),35.195708,129.077505
연산트레이더스,부산광역시 연제구 좌수영로 241 연산동,35.1854506,129.1121467
부산시청,부산광역시 연제구 중앙천로 93 (연산동),35.18159,129.07841
영도대교,부산광역시 영도구 태종로 39 (대교동1가),35.094678,129.037184
부산광복로R,부산광역시 중구 광복중앙로 8-2 (광복동3가),35.100123,129.031422
자갈치역,부산광역시 중구 구덕로 54-1 (남포동5가),35.098378,129.029716
국제시장,부산광역시 중구 대청로 80 (대청동3가),35.102783,129.028601
부산중앙역,부산광역시 중구 중앙대로81번길 2 (중앙동4가),35.1050552,129.0359604
BIFF광장,부산광역시 중구 비프광장로 25 (남포동3가),35.0989623,129.02805280000007
남포동역,"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)",35.098311,129.035151
기장역DT,부산광역시 기장군 기장읍 기장대로 527 ,35.2421513,129.2201170
동부산DT,부산광역시 기장군 기장읍 기장해안로 56 ,35.184073,129.210875
부산정관,부산광역시 기장군 정관읍 정관로 579 ,35.321336,129.176983
부산P.아울렛,부산광역시 기장군 정관로 1133 (175호),35.325248,129.236612
동부산테마파크,부산광역시 기장군 기장읍 동부산관광로 34 ,35.19392038207416,129.21399989693612
광안수변공원,부산광역시 수영구 민락수변로 29 (민락동),35.153261,129.124656
수영역,부산광역시 수영구 수영로 671 (광안동),35.165730,129.114642
금련산역,부산광역시 수영구 수영로464번길 6 (남천동),35.147170,129.110500
광안비치,부산광역시 수영구 광안로62번길 39 (광안동),35.153039,129.117808
수영망미DT,부산광역시 수영구 과정로 68 (망미동),35.177411,129.107428
광안리,부산광역시 수영구 광안해변로 247 (민락동),35.15502782,129.1208407
남천,부산광역시 수영구 남천바다로 38 (남천동),35.14830649,129.1141711
스타필드명지,부산광역시 강서구 명지국제6로 168 스타필드 명지 1층,35.0934683,128.9174322
명지강변DT,부산광역시 강서구 르노삼성대로 620 (명지동),35.1026237,128.9294804
명지국제신도시,부산광역시 강서구 명지국제5로 42 (명지동),35.0979416,128.9199180
명지오션시티,부산광역시 강서구 명지오션시티11로 66 (명지동),35.084043,128.903135
명지퍼스트월드,"부산광역시 강서구 명지국제7로 37 (명지동, 더샵 명지퍼스트월드 2단지)",35.097486176649014,128.90749034450783
동래역,부산광역시 동래구 충렬대로181번길 42 ,35.205640,129.080038
명륜역,부산광역시 동래구 동래로 25 ,35.212443,129.078378
사직구장,부산광역시 동래구 사직북로 4 (사직동),35.195954,129.061289
부산안락DT,부산광역시 동래구 충렬대로 446 (안락동),35.1958595,129.10695409999994
동래미남DT,부산광역시 동래구 충렬대로 101 (온천동),35.2072439,129.0719664
부산사직,부산광역시 동래구 사직북로 24 (사직동),35.198093,129.060473
부산온천장역,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)",35.221082,129.085506
부산동래,부산광역시 동래구 충렬대로 194 (명륜동),35.203031,129.080982
부산송도해수욕장,"부산광역시 서구 송도해변로 97(101,102,201) (암남동)",35.077315,129.017874
부민사거리,부산광역시 서구 구덕로 212 (부민동1가),35.103629,129.02022
부산동대신역,부산광역시 서구 구덕로322번길 7 (동대신동3가),35.112688,129.016686
동아대병원,부산광역시 서구 동대로 8 (동대신동3가),35.1195185,129.0172766
더해운대R,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)",35.158371,129.153065
수영강변DT,부산광역시 해운대구 수영강변대로 516 (반여동),35.203889,129.119336
센텀파크,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)",35.178759,129.122541
해운대역,부산광역시 해운대구 구남로 9 (우동),35.163246,129.159547
부산재송DT,부산광역시 해운대구 해운대로 189 (재송동),35.181271,129.12405
해운대,부산광역시 해운대구 구남로 49 (중동) 101호,35.159965,129.162124
센텀로,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점,35.1678356,129.13153920000002
센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,35.1687027,129.1297466
해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,35.1615043,129.1710436
센텀그린타워,부산광역시 해운대구 센텀중앙로 78 (우동),35.174668,129.126697
부산송정비치,부산광역시 해운대구 송정해변로 36 (송정동),35.1807279,129.20227690000001
장산역,부산광역시 해운대구 해운대로 802 (좌동),35.16914054,129.1766584
하버타운,부산광역시 해운대구 해운대해변로 257 (우동),35.15967926,129.1595078
벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",35.16884711,129.1354444
베네시티,부산광역시 해운대구 해운대해변로 163 (우동),35.1582971,129.1501316
팔레드시즈,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)",35.1601225,129.1665774
블루스퀘어,부산광역시 해운대구 좌동로 96 (좌동),35.17229566,129.1755924
센텀시티역,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)",35.169925,129.132271
제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",35.156657,129.144091
마린시티아이파크,부산광역시 해운대구 마린시티2로 38 (우동),35.1569194,129.1434995
해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동),35.157925,129.182307
해운대이마트,부산광역시 해운대구 좌동순환로 511 (중동) 1층,35.166029,129.167397
센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",35.167027,129.132829
센텀KNN,부산광역시 해운대구 센텀서로 30 (우동),35.171765,129.128934
월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",35.17137,129.131112
해운대NC,부산광역시 해운대구 해운대로 813 (좌동),35.1705843,129.1770927
해운대좌동,부산광역시 해운대구 좌동순환로 178 (좌동),35.1775937,129.1755895
해운대 엑스더스카이,부산광역시 해운대구 달맞이길30 ,35.1599648,129.1697564
센텀신세계3F,부산광역시 해운대구 센텀남대로 35 (우동),35.16906348,129.12906568
해운대중동역,부산광역시 해운대구 좌동순환로 6 (중동),35.1671846,129.1678855
센텀몰1F,부산광역시 해운대구 센텀4로 15 (우동),35.16981023,129.12778297
그랜드조선 부산,부산광역시 해운대구 해운대해변로 292 (중동),35.1600338,129.1630512
울산번영로,울산광역시 남구 삼산로 182 (달동),35.537113,129.327221
울산대공원,울산광역시 남구 대공원입구로 4 (옥동),35.532330,129.293827
울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동),35.531028,129.32974
울산시청사거리DT,울산광역시 남구 중앙로 180 (달동),35.537195,129.313617
울산남구청DT,울산광역시 남구 번영로 215 (신정동),35.5441545,129.32459960000006
울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동),35.543928,129.338651
울산옥동,울산광역시 남구 문수로 329 (옥동),35.5355131,129.28965070000004
울산센트럴,울산광역시 남구 삼산로 231 (달동),35.538827,129.332793
울산삼산타워,울산광역시 남구 삼산로 273 (삼산동) 삼산타워,35.539484,129.336761
울산삼산로,울산광역시 남구 삼산로 278 번길 8 (삼산동),35.5384838,129.3373025
울산대,울산광역시 남구 대학로84번길 5-3 (무거동),35.542467,129.260197
울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",35.540501,129.33876
울산신복,울산광역시 남구 대학로 152 (무거동),35.547956,129.26287
울산삼산대로,"울산광역시 남구 삼산로 257, 1층 (달동)",35.539174,129.335097
울산신정DT,울산광역시 남구 문수로 435 (신정동),35.5336116,129.3011209
울산호계DT,울산광역시 북구 산업로 1464 (신천동),35.6379527,129.3452991
울산북구청DT,울산광역시 북구 산업로 1011 (연암동),35.583521,129.358882
울산진장,울산광역시 북구 진장17길 10 (진장동),35.562433,129.356469
울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동),35.628685,129.440824
울산화봉,울산광역시 북구 화봉로 75 (화봉동),35.588615,129.367334
울산간절곶,울산광역시 울주군 서생면 대송리 25-18,35.3590048,129.3591978
울산MBC DT,울산광역시 중구 번영로 434 (복산동),35.561657,129.332358
울산성안,울산광역시 중구 성안12길 45 (성안동),35.577829,129.324413
울산성남삼거리,울산광역시 중구 젊음의2거리 33 (성남동),35.553215,129.320479
울산약사DT,울산광역시 중구 북부순환도로 754 (약사동),35.573151,129.337371
울산국가정원,울산광역시 중구 태화강국가정원길 205 (태화동),35.5501032,129.2973993
현대동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,35.52114999,129.4317341
울산테라스파크,울산광역시 동구 방어진순환도로 652 (일산동),35.499635,129.429599
울산대학교병원,울산광역시 동구 방어진순환도로 879 (서부동),35.521006,129.428655
현대동구5F,울산광역시 동구 방어진순환도로 899 (서부동),35.521660,129.431357
인천강화DT,인천광역시 강화군 강화읍 강화대로 343 ,37.7426,126.4916
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),37.5355197,126.7221530
인천계양,인천광역시 계양구 장제로 808 (계산동),37.5398491,126.7350019
인천작전,"인천광역시 계양구 계양대로 37, 1층 (작전동)",37.527064,126.721981
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),37.543529,126.729828
계양BMW,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,37.5322648,126.7564676
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),37.4403818,126.6627574
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),37.4523373,126.6325809
주안역,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",37.463837,126.68074
인하대,인천광역시 미추홀구 인하로 59 (용현동),37.451827,126.654969
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),37.466522,126.654075
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),37.4513564,126.6858992
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),37.47055,126.66703
인하대역,인천광역시 미추홀구 독배로 309 (용현동),37.447795,126.649875
SSG랜더스필드2F,인천광역시 미추홀구 매소홀로 618 (문학동),37.436624,126.692362
SSG랜더스필드1F,인천광역시 미추홀구 매소홀로 618 (문학동),37.436624,126.692362
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),37.4536849988819,126.668272868558
송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",37.48307,126.66043
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),37.5189106,126.7321159
인천삼산,인천광역시 부평구 길주로 643 (삼산동),37.507296,126.734181
부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",37.493886,126.721952
부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",37.496786,126.72307
부평,인천광역시 부평구 경원대로 1397 (부평동),37.49158659,126.7244861
동암역,"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)",37.471537,126.702361
부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",37.491434,126.722134
부평GM,인천광역시 부평구 부평대로 233 (청천동),37.512313,126.710236
인천테크노밸리,인천광역시 부평구 주부토로 236 (갈산동),37.51499031498426,126.72650053682771
인천성모병원,인천광역시 부평구 동수로 56 (부평동),37.4851159,126.7258465
인천스퀘어원,인천광역시 연수구 청능대로 210 (동춘동),37.406269,126.683786
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),37.41243,126.664447
